Print_Date,Emancipation_Date_Start,Site,Emancipation_Date_End,Breed,Species_,SpayNeutered,Stage_,Photo,Location_,Sort_By,Intake_Date_From,Review_Date_From,Intake_Date_To,Review_Date_To,Pre_Altered,Show_Photo,Video
"Friday, September 5, 2025",All,All,All,All,All,All,All,All,All,SubLocation - Alphabetical,All,All,All,All,All,No,All

Location_1,AVG_LOS,Distinct_Animals,AnimalNumber,AnimalName,AnimalType,PrimaryBreed,Age,Color,Declawed,PreAltered,IntakeType,Sex,Stage,Location,ARN,ChipNumber,Species,SecondaryBreed,DateOfBirth,ColorPattern,EmancipationDate,SpayedNeutered,IntakeDateTime,LOSInDays,StageChangeReason,SubLocation,AnimalWeight,Danger,DangerType,NumberOfPictures,Videos,HoldReason,HorForName,HoldStartDate,HoldPlacedBy,Total_Animals
  Foster Home,Avg. LOS: 60,256,A0059264705,Georgia,Other,"Gecko, Crested",N/A,Yellow/,N,N,Seized/Signed Over,F,In Foster,Foster Home,,,Reptile/Amphibian,,,,,N,8/29/2025 2:44 PM,7.00,Monitoring  2-3 WEEKS.,Foster Home,22.00 gram,No,,0,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059269123,,Cat,Domestic Shorthair,1m 3d,Brown/,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004265664,Cat,Mix,8/2/2025 12:00:00 AM,Tabby/,,N,8/30/2025 8:03 AM,6.30,CLEAR FOR FOSTER,Foster Home,14.50 ounce,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059269124,,Cat,Domestic Shorthair,1m 3d,Brown/,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004482644,Cat,Mix,8/2/2025 12:00:00 AM,Tabby/,,N,8/30/2025 8:03 AM,6.30,CLEAR FOR FOSTER,Foster Home,15.00 ounce,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059269125,,Cat,Domestic Shorthair,1m 3d,Brown/,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004519524,Cat,Mix,8/2/2025 12:00:00 AM,Tabby/,,N,8/30/2025 8:03 AM,6.30,CLEAR FOR FOSTER,Foster Home,13.50 ounce,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059269127,,Cat,Domestic Shorthair,1m 3d,Brown/,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004519599,Cat,Mix,8/2/2025 12:00:00 AM,Tabby/,,N,8/30/2025 8:03 AM,6.30,CLEAR FOR FOSTER - ON MEDS,Foster Home,1.00 pound,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059280127,HAMMY,Cat,Domestic Shorthair,1y 3d,Blue/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,In Foster,Foster Home,BABY HAMMY,941010004712381,Cat,,9/2/2024 12:00:00 AM,,9/3/2025 6:37 PM,N,9/3/2025 6:36 PM,1.80,,Foster Home,8.50 pound,No,,2,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059280458,,Cat,Domestic Shorthair,1m 0d,Brown/White,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004613301,Cat,Mix,8/5/2025 12:00:00 AM,Tabby/,,N,9/2/2025 12:23 PM,3.10,,Foster Home,13.50 ounce,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059280459,,Cat,Domestic Shorthair,1m 0d,Grey/White,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004527945,Cat,Mix,8/5/2025 12:00:00 AM,Tabby/,,N,9/2/2025 12:23 PM,3.10,,Foster Home,13.00 ounce,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059280460,,Cat,Domestic Shorthair,1m 0d,Orange/White,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004508515,Cat,Mix,8/5/2025 12:00:00 AM,Tabby/,,N,9/2/2025 12:23 PM,3.10,,Foster Home,1.00 pound,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059280461,,Cat,Domestic Shorthair,1m 0d,Orange/,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004628567,Cat,Mix,8/5/2025 12:00:00 AM,Tabby/,,N,9/2/2025 12:23 PM,3.10,,Foster Home,15.00 ounce,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059282042,,Cat,Domestic Shorthair,1m 14d,Brown/Orange,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,,7/22/2025 12:00:00 AM,Tortoiseshell/,,N,9/2/2025 2:02 PM,3.00,,Foster Home,1.00 pound,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059287576,,Cat,Domestic Shorthair,19d,Brown/,N,N,Stray/No Hold,F,In Foster,Foster Home,BABY SHERMAN,,Cat,Mix,8/17/2025 12:00:00 AM,Tabby/,,N,9/3/2025 10:52 AM,2.20,,Foster Home,9.00 ounce,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059291498,ANGELINA,Cat,Domestic Shorthair,2m 1d,White/,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004484509,Cat,Mix,7/4/2025 12:00:00 AM,,,N,9/4/2025 1:22 PM,1.00,,Foster Home,2.00 pound,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059296097,,Cat,Domestic Shorthair,29d,Black/Orange,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,8/7/2025 12:00:00 AM,Tortoiseshell/,,N,9/4/2025 12:34 PM,1.10,,Foster Home,10.00 ounce,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059296100,,Cat,Domestic Shorthair,29d,Brown/,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,8/7/2025 12:00:00 AM,Tabby/,,N,9/4/2025 12:34 PM,1.10,,Foster Home,10.00 ounce,No,,1,No,,,,,495
  Foster Home,Avg. LOS: 60,256,A0059296231,,Cat,Domestic Shorthair,8d,Black/White,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,8/28/2025 12:00:00 AM,,,N,9/4/2025 12:44 PM,1.10,,Foster Home,4.00 ounce,No,,0,No,,,,,495
  Humane Education Office,Avg. LOS: 644,6,A0050404927,HANDSOME HENRY,Other,Ferret,4y 2m 25d,Sable/,N,Y,Owner/Guardian Surrender/Guardian Surrender - OTC!,M,Permanent Resident,Humane Education Office,,941010003153911,Mammal,,6/11/2021 12:00:00 AM,,,Y,6/14/2022 10:29 AM,1179.20,per HuEd,Humane Ed Office,2.50 pound,No,,0,No,,,,,495
  Humane Education Office,Avg. LOS: 644,6,A0051407698,FLAKE,Other,"Snake, Corn",N/A,Orange/Golden,N,N,Stray/OTC,M,Permanent Resident,Humane Education Office,,,Reptile/Amphibian,,,,,N,10/26/2022 5:44 PM,1044.90,,Humane Ed Office,136.00 gram,No,,0,No,,,,,495
  Humane Education Office,Avg. LOS: 644,6,A0052747565,Elliot,Other,Bearded Dragon,N/A,Brown/,N,N,Stray/Abandoned by owner - OTC!,M,Permanent Resident,Humane Education Office,,,Reptile/Amphibian,,,,,N,5/27/2023 9:18 AM,832.20,Humane Education Perm Resident,Humane Ed Office,446.00 gram,No,,0,No,,,,,495
  Humane Education Office,Avg. LOS: 644,6,A0056143449,HERBIE,Other,GUINEA PIG,1y 2m 23d,Brown/White,N,N,Stray/Born in Foster,M,Permanent Resident,Humane Education Office,KENT,,Rodent,GUINEA PIG,6/13/2024 12:00:00 AM,Tricolor/,,N,6/13/2024 2:33 PM,449.00,MED CLEARED,Humane Ed Office,9.50 ounce,No,,0,No,,,,,495
  Humane Education Office,Avg. LOS: 644,6,A0057946635,,Other,RAT-DOMESTIC,6m 23d,White/,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,M,Hold - Surgery,Humane Education Office,,,Rodent,,2/13/2025 12:00:00 AM,,,N,3/6/2025 10:12 AM,183.20,needs neuter,Humane Ed Office,14.00 ounce,No,,0,No,,,,,495
  Humane Education Office,Avg. LOS: 644,6,A0058058104,,Other,RAT-DOMESTIC,5m 22d,White/,N,N,Owner/Guardian Surrender/Born in Foster,M,Hold - Surgery,Humane Education Office,,,Rodent,RAT-DOMESTIC,3/14/2025 12:00:00 AM,,,N,3/14/2025 3:08 PM,175.00,needs neuter,Humane Ed Office,13.00 ounce,No,,0,No,,,,,495
  ICU,Avg. LOS: 18,4,A0059213481,LUKA,Cat,Domestic Longhair,10y 7d,Black/,N,Y,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,M,Hold - Doc,ICU,,,Cat,,8/29/2015 12:00:00 AM,,,Y,8/29/2025 2:37 PM,7.00,Bloodwork + radiographs,01,,No,,0,No,,,,,495
  ICU,Avg. LOS: 18,4,A0059278568,,Cat,Domestic Shorthair,4y 3d,Orange/,N,N,Stray/OTC,M,Hold - Stray,ICU,,,Cat,,9/2/2021 12:00:00 AM,Tabby/,,N,9/2/2025 9:24 AM,3.20,STRAY WAIT,03 - A,9.50 pound,No,,1,No,,,,,495
  ICU,Avg. LOS: 18,4,A0058959624,OTTER,Cat,Domestic Shorthair,3m 23d,Orange/,N,N,Stray/No Hold,M,Hold - Doc,ICU,,941010004381348,Cat,,5/13/2025 12:00:00 AM,Tabby/,,Y,7/22/2025 3:37 PM,45.00,RECHECK,03 - B,4.25 pound,No,,0,No,,,,,495
  ICU,Avg. LOS: 18,4,A0059046296,BLUE,Cat,Domestic Shorthair,8y 1m 0d,Blue/White,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,Hold - Doc,ICU,,941010004998244,Cat,,8/5/2017 12:00:00 AM,,,Y,8/21/2025 12:15 PM,15.10,doc notes,05,6.75 pound,No,,1,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0032144299,THOR,Dog,"Collie, Rough",9y 7m 23d,Tan/Brown,N,U,Seized/Protective Custody,M,In If the Fur Fits - Medical,If The Fur Fits,,982000406860098,Dog,Mix,1/13/2016 12:00:00 AM,,,Y,6/9/2025 12:38 PM,88.10,,Medical,34.00 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0034301390,GIBBS,Dog,Bichon Frise,9y 3m 26d,White/Black,N,Y,Return/Owned More than 30 Days - OTC!,M,In If the Fur Fits - Medical,If The Fur Fits,$300,985112008122353,Dog,Mix,5/10/2016 12:00:00 AM,,,Y,8/18/2025 1:03 PM,18.00,,Medical,23.20 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058048215,OREO,Cat,Domestic Shorthair,8y 5m 16d,Black/White,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,M,In If the Fur Fits - Medical,If The Fur Fits,,941010002854364,Cat,,3/20/2017 12:00:00 AM,,,Y,3/21/2025 12:22 PM,168.10,NEEDS DENTAL SCHEDULED,Medical,9.50 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058216827,WESLEY,Cat,Domestic Shorthair,6y 5m 6d,Blue/,N,Y,Stray/OTC,M,In If the Fur Fits - Medical,If The Fur Fits,,941010002911698,Cat,,3/31/2019 12:00:00 AM,,,Y,3/31/2025 11:29 AM,158.10,,Medical,13.40 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058581971,TABITHA,Cat,Domestic Shorthair,10y 10m 15d,White/Brown,N,Y,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,In If the Fur Fits - Medical,If The Fur Fits,,941010002713877,Cat,,10/21/2014 12:00:00 AM,Calico/,,Y,6/5/2025 9:40 AM,92.20,,Medical,10.50 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058600883,NIGHT RIDER,Cat,Domestic Shorthair,7y 3m 7d,Black/,N,Y,Stray/OTC,M,In If the Fur Fits - Medical,If The Fur Fits,,941010003025634,Cat,,5/29/2018 12:00:00 AM,,,Y,5/29/2025 3:51 PM,99.00,,Medical,10.30 pound,No,,0,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058610562,SAFFRON,Cat,Domestic Shorthair,7y 3m 6d,Orange/White,N,N,Seized/Hospital,F,In If the Fur Fits - Medical,If The Fur Fits,,941010003066060,Cat,,5/31/2018 12:00:00 AM,Tabby/,,Y,5/30/2025 5:36 PM,97.90,,Medical,5.20 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058622641,KIT,Cat,Domestic Shorthair,9y 3m 3d,Blue/,F,Y,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,In If the Fur Fits - Medical,If The Fur Fits,,985112007322590,Cat,,6/2/2016 12:00:00 AM,,,Y,6/3/2025 10:19 AM,94.20,Needs dental,Medical,16.80 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058640624,Snow Cone,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",5y 3m 12d,White/,N,N,Transfer In/Buffalo City Animal Shelter,M,In If the Fur Fits - Medical,If The Fur Fits,,941010003004472,Dog,Mix,5/24/2020 12:00:00 AM,,,Y,6/4/2025 2:31 PM,93.00,UNDER SKIN TREATMENT,Medical,66.20 pound,No,,3,Yes,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058720491,Pea,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",1y 2m 16d,Grey/,N,N,Seized/Cruelty,F,In If the Fur Fits - Medical,If The Fur Fits,,941010004182407,Dog,Mix,6/20/2024 12:00:00 AM,Brindle/,,Y,6/16/2025 3:04 PM,81.00,,Medical,42.00 pound,No,,0,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058764550,Karma,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",2y 2m 13d,Brindle/,N,N,Owner/Guardian Surrender/Guardian Surrender - OTC!,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004207981,Dog,Mix,6/23/2023 12:00:00 AM,,,Y,6/23/2025 11:55 AM,74.10,,Medical,122.00 pound,No,,3,Yes,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058767718,MAGNOLIA,Cat,Domestic Shorthair,9y 4m 4d,Grey/White,N,Y,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,In If the Fur Fits - Medical,If The Fur Fits,,981020023804046,Cat,,5/1/2016 12:00:00 AM,Calico/,,Y,6/23/2025 3:36 PM,74.00,ITFF (dental needed),Medical,10.00 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058831432,Lilly,Dog,"Chihuahua, Long Coat",10y 2m 3d,Black/Brown,N,Y,Seized/Signed Over,F,In If the Fur Fits - Medical,If The Fur Fits,,941010004199113,Dog,Mix,7/2/2015 12:00:00 AM,,,Y,7/2/2025 1:42 PM,65.00,,Medical,17.60 pound,No,,3,Yes,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058838875,COLT,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",10y 1m 28d,Yellow/,N,Y,Transfer In/ACO or DCO in County,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004224766,Dog,Mix,7/8/2015 12:00:00 AM,,,Y,7/7/2025 11:42 AM,60.10,,Medical,61.50 pound,No,,3,Yes,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058862316,RODRIGO,Cat,Domestic Longhair,5y 1m 28d,Grey/,N,Y,Stray/OTC,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004194164,Cat,,7/8/2020 12:00:00 AM,Tabby/,,Y,7/8/2025 9:02 AM,59.20,,Medical,13.00 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058902147,Puddin Pot Pie,Cat,Domestic Shorthair,6y 1m 22d,White/Black/Orange,N,Y,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,In If the Fur Fits - Medical,If The Fur Fits,,941010004226958,Cat,,7/14/2019 12:00:00 AM,Calico/,,Y,7/14/2025 9:48 AM,53.20,,Medical,11.30 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058909086,ROCKFORD,Cat,Domestic Shorthair,2y 1m 21d,Brown/White,N,N,Stray/Field,M,In If the Fur Fits - Medical,If The Fur Fits,ROCKFORD,941010004225847,Cat,,7/15/2023 12:00:00 AM,Tabby/,,Y,7/15/2025 8:56 AM,52.30,NEEDS DENTAL SCHEDULED,Medical,6.80 pound,No,,2,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058917468,Chester,Cat,Domestic Shorthair,5y 1m 20d,Brown/White,N,N,Stray/OTC,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004072643,Cat,,7/16/2020 12:00:00 AM,Tabby/,,Y,7/16/2025 8:44 AM,51.30,,Medical,10.50 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058928244,SQUEAKY,Cat,Domestic Shorthair,13y 11m 29d,Grey/,N,Y,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,In If the Fur Fits - Medical,If The Fur Fits,,0A126B3D15,Cat,,9/7/2011 12:00:00 AM,,,Y,7/25/2025 11:17 AM,42.10,,Medical,10.25 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058948741,Mint Ting A Ling,Cat,Domestic Shorthair,7y 1m 15d,Black/White,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - FIELD!,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004126169,Cat,,7/21/2018 12:00:00 AM,,,Y,7/21/2025 11:35 AM,46.10,NEEDS DENTAL SCHEDULED,Medical,11.00 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058981285,LIVIA,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",9y 1m 28d,Black/White,N,N,Transfer In/Buffalo City Animal Shelter,F,In If the Fur Fits - Medical,If The Fur Fits,,941010004534231,Dog,Mix,7/8/2016 12:00:00 AM,,,Y,7/25/2025 1:34 PM,42.00,,Medical,55.00 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058981309,LADY,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",2y 1m 20d,White/Tan,N,Y,Return/Owned 30 Days or Less - OTC!,F,In If the Fur Fits - Medical,If The Fur Fits,,956000017166160,Dog,Mix,7/16/2023 12:00:00 AM,,,Y,8/12/2025 4:01 PM,23.90,TAIL AMP - ADOPTED,Medical,50.00 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058988867,Evelyn,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",3y 1m 10d,Black/Tan,N,N,Stray/Field,F,In If the Fur Fits - Medical,If The Fur Fits,,941010004677020,Dog,Mix,7/26/2022 12:00:00 AM,,,Y,7/26/2025 4:55 PM,40.90,,Medical,44.20 pound,No,,0,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0059007995,Bandit,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",9y 1m 6d,Tan/,N,Y,Transfer In/SPCA - Other Counties,M,In If the Fur Fits - Medical,If The Fur Fits,,900263003998415,Dog,Mix,7/30/2016 12:00:00 AM,,,Y,8/1/2025 2:47 PM,35.00,,Medical,13.00 pound,No,,3,Yes,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0059007997,Max,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",8y 1m 6d,Tan/,N,Y,Transfer In/SPCA - Other Counties,M,In If the Fur Fits - Medical,If The Fur Fits,,900263003998188,Dog,Mix,7/30/2017 12:00:00 AM,,,Y,8/1/2025 2:47 PM,35.00,,Medical,18.80 pound,No,,3,Yes,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0059074462,Felix,Cat,Domestic Shorthair,1y 28d,Grey/White,N,N,Stray/OTC,M,In If the Fur Fits - Medical,If The Fur Fits,Yuji,941010004482015,Cat,,8/8/2024 12:00:00 AM,,,Y,8/8/2025 3:40 PM,28.00,,Medical,9.40 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0059079050,HERB,Cat,Domestic Shorthair,4y 27d,Orange/,N,N,Stray/OTC,M,In If the Fur Fits - Medical,If The Fur Fits,HERB,941010004620544,Cat,,8/9/2021 12:00:00 AM,Tabby/,,Y,8/9/2025 2:44 PM,27.00,,Medical,13.40 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0059111689,MO,Cat,Domestic Shorthair,11y 22d,Brown/White,F,Y,Stray/Abandoned/Dumped Off at SPCA,F,In If the Fur Fits - Medical,If The Fur Fits,,0A14195A16,Cat,,8/14/2014 12:00:00 AM,Tabby/,,Y,8/14/2025 2:59 PM,22.00,,Medical,14.70 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0058971658,CHEERIO,Cat,Domestic Longhair,2y 1m 12d,Orange/,N,N,Stray/Field,M,In If the Fur Fits - Trial,If The Fur Fits,,941010004142697,Cat,,7/24/2023 12:00:00 AM,Tabby/,,Y,7/24/2025 11:28 AM,43.10,,Trial,10.60 pound,No,,2,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0059063506,KODA,Dog,Shiba Inu,8y 29d,Tan/White,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,M,In If the Fur Fits - Trial,If The Fur Fits,,941010004502326,Dog,Mix,8/7/2017 12:00:00 AM,,,Y,8/7/2025 11:35 AM,29.10,,Trial,21.20 pound,No,,3,No,,,,,495
  If The Fur Fits,Avg. LOS: 62,31,A0059070428,KARA,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",2y 28d,Blue/White,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,In If the Fur Fits - Trial,If The Fur Fits,KARMA,941010004374378,Dog,Mix,8/8/2023 12:00:00 AM,,,Y,8/13/2025 2:09 PM,23.00,,Trial,66.40 pound,No,,3,No,,,,,495
  Large Dog Recovery,Avg. LOS: 8,1,A0059259513,Eclipse,Dog,"Terrier, Pit Bull",8m 8d,Brown/,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - FIELD!,F,Hold - Doc,Large Dog Recovery,,941010004492280,Dog,Mix,12/28/2024 12:00:00 AM,,,N,8/28/2025 3:41 PM,8.00,,03,55.00 pound,No,,0,No,,,,,495
"  Multi-Animal Holding, Room 227",Avg. LOS: 6,2,A0059239809,BASIL,Other,"Python, Ball",N/A,Brown/Yellow,N,U,Seized/Eviction,U,Hold - Doc,"Multi-Animal Holding, Room 227",,,Reptile/Amphibian,,,,,U,8/26/2025 10:48 AM,10.20,,Boaphile 1,,No,,0,No,,,,,495
"  Multi-Animal Holding, Room 227",Avg. LOS: 6,2,A0059291248,CJ,Other,CHINCHILLA,N/A,Grey/,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,M,Available,"Multi-Animal Holding, Room 227",REX,,Rodent,,,,,N,9/3/2025 3:44 PM,2.00,,Mammal 1,272.00 gram,No,,0,No,,,,,495
  Offsite Adoptions,Avg. LOS: 41,10,A0058682110,Marigold,Cat,Domestic Shorthair,3m 9d,Tan/,N,N,Stray/No Hold,F,Available,Offsite Adoptions,,941010004186565,Cat,Mix,5/27/2025 12:00:00 AM,Tabby/,,Y,6/10/2025 4:01 PM,86.90,,Petco Amherst,3.25 pound,No,,3,No,,,,,495
  Offsite Adoptions,Avg. LOS: 41,10,A0058682114,Tiger Lily,Cat,Domestic Shorthair,3m 9d,Orange/,N,N,Stray/No Hold,F,Available,Offsite Adoptions,,941010004399729,Cat,Mix,5/27/2025 12:00:00 AM,Tabby/,,Y,6/10/2025 4:01 PM,86.90,,Petco Amherst,3.50 pound,No,,3,No,,,,,495
  Offsite Adoptions,Avg. LOS: 41,10,A0058873067,Zasa,Cat,Domestic Longhair,1y 1m 26d,White/Grey,N,N,Stray/Field,F,Hold - Adopted!,Offsite Adoptions,,941010004618298,Cat,Mix,7/10/2024 12:00:00 AM,,,Y,7/10/2025 8:04 AM,57.30,,Petsmart Amherst,6.75 pound,No,,3,No,,,,,495
  Offsite Adoptions,Avg. LOS: 41,10,A0059256765,Chloe,Cat,Domestic Shorthair,2m 23d,Grey/White,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,Hold - Offsite,Offsite Adoptions,,941010004509118,Cat,Mix,6/13/2025 12:00:00 AM,,,Y,8/28/2025 12:34 PM,8.10,,Petsmart Amherst,2.75 pound,No,,0,No,,,,,495
  Offsite Adoptions,Avg. LOS: 41,10,A0059002720,Fred,Cat,Domestic Shorthair,2y 1m 7d,Black/White,N,Y,Return/Owned 30 Days or Less - OTC!,M,Available,Offsite Adoptions,,941010004178814,Cat,Mix,7/29/2023 12:00:00 AM,,,Y,8/30/2025 12:47 PM,6.10,,Petsmart Clarence,10.00 pound,No,,3,No,,,,,495
  Offsite Adoptions,Avg. LOS: 41,10,A0058949040,Muffin,Cat,Domestic Longhair,11m 15d,Orange/,N,N,Stray/OTC,F,Available,Offsite Adoptions,,941010004485842,Cat,Mix,9/21/2024 12:00:00 AM,Tabby/,,Y,7/28/2025 1:18 PM,39.00,,Petsmart Orchard Pk,6.50 pound,No,,3,No,,,,,495
  Offsite Adoptions,Avg. LOS: 41,10,A0059219347,Molly,Cat,Domestic Shorthair,3m 15d,Grey/Orange,N,Y,Transfer In/Feral Cat Focus,F,Hold - Offsite,Offsite Adoptions,,941010004486353,Cat,Mix,5/21/2025 12:00:00 AM,Torbie/,,Y,9/5/2025 9:19 AM,0.20,,Petsmart Orchard Pk,3.30 pound,No,,1,No,,,,,495
  Offsite Adoptions,Avg. LOS: 41,10,A0059219360,Bobbie Jo,Cat,Domestic Shorthair,3m 15d,Brown/Tan,N,Y,Transfer In/Feral Cat Focus,F,Hold - Offsite,Offsite Adoptions,,941010004552520,Cat,Mix,5/21/2025 12:00:00 AM,Torbie/,,Y,9/5/2025 9:19 AM,0.20,,Petsmart Orchard Pk,3.90 pound,No,,1,No,,,,,495
  Offsite Adoptions,Avg. LOS: 41,10,A0058838635,Antonia,Cat,Domestic Shorthair,2y 2m 2d,White/Black,N,N,Stray/OTC,F,Available,Offsite Adoptions,,941010004193747,Cat,Mix,7/3/2023 12:00:00 AM,,,Y,7/3/2025 12:08 PM,64.10,,PetSuppliesPlus OP,7.25 pound,No,,3,No,,,,,495
  Offsite Adoptions,Avg. LOS: 41,10,A0058874853,Lemonade,Cat,Domestic Shorthair,2m 11d,Orange/,N,N,Stray/No Hold,M,Available,Offsite Adoptions,,941010004188652,Cat,,6/25/2025 12:00:00 AM,Tabby/,,Y,7/9/2025 2:29 PM,58.00,,PetSuppliesPlus OP,2.00 pound,No,,3,No,,,,,495
  Receiving,Avg. LOS: 0,18,A0059050717,Sassy,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",N/A,White/,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,Evaluate,Receiving,,,Dog,Mix,,,,N,9/5/2025 12:58 PM,0.10,,Receiving,,No,,1,No,,,,,495
  Receiving,Avg. LOS: 0,18,A0059302315,Thomas,Cat,Domestic Shorthair,17y 0d,Orange/White,N,Y,Owner/Guardian Surrender/Euthanasia Request - OTC!,M,PTS,Receiving,,,Cat,Mix,9/5/2008 12:00:00 AM,,,Y,9/5/2025 1:41 PM,0.00,,Receiving,,No,,0,No,,,,,495
  Receiving,Avg. LOS: 0,18,A0059302951,,Cat,Domestic Shorthair,N/A,Grey/White,N,U,Stray/Field,U,Hold - Stray,Receiving,,,Cat,Mix,,,,U,9/5/2025 11:20 AM,0.10,,Receiving,,No,,0,No,,,,,495
